作文编码,国籍,性别,考试时间,作文题目,口试分数,作文分数,听力分数,阅读分数,综合分数,总分,证书,检索原句
199605104523100366,韩国,男,199605,由“三个和尚没水喝”想到的……,55,65,55,49,63,269,未参加,随着社会{CQ的}发展就每{CJX}个人的心里状[B壮]态也有所变化。
200510302523200012,韩国,女,200510,我看流行歌曲,85,90,86,79,89,425,A,流行歌曲可以使我忘掉生活中的烦恼。
199904123523200087,韩国,女,199904,如何面对挫折,70,65,48,47,37,253,未参加,现在我在中国留学的生活特别好。
200405109523201882,韩国,女,200405,吸烟对个人健康和公众利益的影响,85,80,64,54,48,324,C,我听说，大部分的吸烟的人，从青少年的时候就开始吸烟。
200209550523250429,韩国,女,200209,如何解决“代沟”问题,65,65,45,40,36,235,未参加,所[C]以不管自己是父母还是孩子，先不要想自己的身份[BQ，]最重要的是全家每个人之间的关心和{CC而}尊重。
200307204523200037,韩国,女,200307,绿色食品与饥饿,60,60,48,51,64,265,未参加,所以不是为了赚钱，获得{CC收获}了大的产量。
200105550523250481,韩国,女,200105,一封写给父母的信,70,75,36,51,51,272,未参加,我舍不得离开那儿，不由得流下了眼泪。
199605104523100305,韩国,男,199605,由“三个和尚没水喝”想到的……,70,85,71,60,61,339,C,我们应该消除{CC排除}这种弊病，应该主动地{CC的}帮助别人，主动地{CC的}去解决任何问题。
199412104523100683,韩国,男,199412,记对我影响最大的一个人,60,60,49,50,43,244,未参加,大部分的老师们{CQ都}不理我，但是{CQ班}主任老师却没有{CC不是}那样看不起我。
199605550523190069,韩国,男,199605,由“三个和尚没水喝”想到的……,70,70,74,70,63,335,C,比如说，念经，拜佛等等，还有最重要的是不违[F違]反“五戒[C]”{CD的}{CJs}。[BC，]
199510550523100911,韩国,男,199510,如何看待“安乐死”,80,75,86,73,82,387,B,所以人们抱着{CC持}希望和病对抗，有一天会有治愈{CC治病}的可能。
200105550523250527,韩国,女,200105,一封写给父母的信,70,65,60,35,58,274,未参加,没有您，就不能实现{CD的}幸福了。
200209550523250834,韩国,女,200209,如何解决“代沟”问题,65,65,39,62,48,263,未参加,可是这代沟的情况{CC幅度}不一定{CC说不准}一样。
200105550523250362,韩国,女,200105,一封写给父母的信,70,65,58,65,63,307,C,昨天你们外孙[F孫]女生病{CQ了}。
200405109523101054,韩国,男,200405,吸烟对个人健康和公众利益的影响,65,60,57,41,48,254,未参加,自己的健康[BQ，]而对{CC给}大家不利{CC2不利益}。
200405109523200548,韩国,女,200405,吸烟对个人健康和公众利益的影响,95,65,71,64,68,355,C,在马路上，如[C]果有人好意地跟抽烟的人说：[BC，]“在马路上抽烟的行为影[C]响到别人，所以请你不要[C]抽烟好吗？
199604123523200353,韩国,女,199604,如何看待“安乐死”,55,60,40,37,60,233,未参加,即[C]使自己得了不治之症，也要忍耐，命不是不怎么样的，是很尊[B遵]贵的。
199705104523100136,韩国,男,199705,我的城市/乡村生活,75,75,55,54,84,333,C,所以我长大了我就学会了很多东西。
199312104523100007,韩国,男,199312,一封求职信,65,55,57,47,55,261,未参加,还有我的副专[B传]业是日语，[BC.]跟日本客人谈话时也没有大的因难。[BC.]
200105550523250271,韩国,女,200105,一封写给父母的信,65,65,68,42,58,282,C,祝你们健康！
200105550523250428,韩国,女,200105,一封写给父母的信,70,70,47,39,54,268,未参加,作为女儿[BQ，]真对不起你。
200307109523200279,韩国,女,200307,绿色食品与饥饿,70,75,88,59,79,360,C,但[BD，]不吃东西呢?一定会死。
200209550523250186,韩国,女,200209,如何解决“代沟”问题,0,60,21,15,34,122,未参加,还有，有矛[C]盾产生了代沟后，千万不要说话{CC2说}大声{CJX}。
200405109523200822,韩国,女,200405,吸烟对个人健康和公众利益的影响,65,65,57,31,53,255,未参加,我是烟，[BC。]很多人喜欢我，[BC。]我是专门[D儿]伤害人们的肺[C]的。
200510111523100018,韩国,男,200510,我看流行歌曲,65,70,51,42,47,261,未参加,不喜欢流行歌曲的人也有他们的原因。
199705104523200128,韩国,女,199705,我的城市/乡村生活,65,65,71,60,54,299,C,日积月累，我学成了今天的样子。
200209550523250137,韩国,女,200209,如何解决“代沟”问题,60,60,39,67,64,272,未参加,很多{CC2不在少数}的情况也改变了。
200307201523200006,韩国,女,200307,绿色食品与饥饿,60,60,48,41,38,229,未参加,现在我们[C]地球[B求]上因为饥饿，所以死去的人真的很多。
200105550523250443,韩国,女,200105,一封写给父母的信,70,90,79,70,83,385,B,现在真恨自己不懂事……爸爸、[BC，]妈妈，以后我一定好好孝顺您们！
200405109523201382,韩国,女,200405,吸烟对个人健康和公众利益的影响,45,60,62,37,44,227,未参加,对学习不好的影响{CJy}P}[BQ。]社会、[BC，]市政府{CJX}所以制定{CJ-zy这项}规
199904123523200214,韩国,女,199904,如何面对挫折,70,65,59,27,56,263,未参加,他们为了逃避{CC避免}挫折[BD，]{CQ就}喝酒。
199605104523200208,韩国,女,199605,由“三个和尚没水喝”想到的……,80,70,69,72,89,370,C,那时候呢，我只觉得这个故事有意思，笑了一会儿。
200104124523100457,韩国,男,200104,一封写给父母的信,70,85,49,61,51,308,C,但没关系，[BC。]我不是下个月回{CJ+buy到}韩国吗？
199705104523200135,韩国,女,199705,我的城市/乡村生活,70,65,46,54,44,265,未参加,我一辈子忘不了自己的童年时代。
200510111523201122,韩国,女,200510,我看流行歌曲,55,50,67,67,72,290,未参加,现在在韩国非常流行唱流行歌曲，跟朋友们一起去歌唱房一边唱歌、[BC，]一边唱酒[B洒]，这样的情况在韩国无所不在。
199804123523100157,韩国,男,199804,学习汉语的苦与乐,60,55,72,69,48,285,未参加,"来中国三四个月后，跟同屋一起到学校礼堂看电影,{CQ里面}大部分是中国学生也有少数留学生。"
200209550523150287,韩国,男,200209,如何解决“代沟”问题,65,60,66,52,60,286,未参加,因此社会各代{CC段}都分开了。
200105550523250174,韩国,女,200105,一封写给父母的信,65,65,22,30,29,195,未参加,我很怕这个时间。
200405109523201388,韩国,女,200405,吸烟对个人健康和公众利益的影响,60,65,64,50,46,268,未参加,第二，法务部要制定{CC规定}比以前的法律{CC规律}还严格的法律。
200307302523200056,韩国,女,200307,绿色食品与饥饿,75,60,67,54,70,312,C,世界发展迅速{CC大大提高}，[BC.]人们的生活质量也提高了。
200209550523250856,韩国,女,200209,如何解决“代沟”问题,65,60,51,64,60,283,未参加,我们应该努力{CJ-sy了解}对方的世界，常常谈话{CJX}互相之间，那么没有代沟那样的问题。
199605104523100039,韩国,男,199605,由“三个和尚没水喝”想到的……,75,70,69,70,70,343,C,”他同意了我的意见。
199505104523200076,韩国,女,199505,记对我影响最大的一个人,50,80,65,59,63,302,未参加,这样的生活{CD很}影响我[C]的各方面的发展和成功。
200307302523100015,韩国,男,200307,绿色食品与饥饿,90,75,75,78,90,402,B,不知别人怎么想，我极力赞同使用“绿色食品”。
200307205523200113,韩国,女,200307,绿色食品与饥饿,80,65,67,59,90,349,C,不知农民是怎么想的，这真是岂有此理。[BC.]
199412104523200679,韩国,女,199412,记对我影响最大的一个人,65,55,46,61,59,268,未参加,记得我上大学一年级{CC2年}暑假的时候，我有跟同学一起去海边玩的机会，我们高高兴兴地去了海边。
200307205523100142,韩国,男,200307,绿色食品与饥饿,80,60,64,30,58,279,未参加,{CD在}未经污染的绿色食品[BD.]对身体不会有害处，反而会有好处。
200105550523250324,韩国,女,200105,一封写给父母的信,70,65,47,30,40,238,未参加,可是昨天上午我睡觉的时候妈妈说“×××！
200105550523250067,韩国,女,200105,一封写给父母的信,60,65,38,37,54,237,未参加,我看到每周爸、妈很高兴地收到完镐的信，我自己觉得，以后我努力生活一定要让父母幸福。
200105550523250369,韩国,女,200105,一封写给父母的信,65,75,60,73,51,311,C,我要努力{CD的}。
200104124523200005,韩国,女,200104,一封写给父母的信,75,70,58,47,45,284,C,我们等到明年夏天毕业回国的那天{CJ-sy再见}吧。
200405109523100383,韩国,男,200405,吸烟对个人健康和公众利益的影响,70,65,69,56,67,313,C,我认为他们不听我们的话，因为我们的话只不过是一句[C]提醒而已。
199605104523100074,韩国,男,199605,由“三个和尚没水喝”想到的……,65,65,52,65,72,303,C,如果只有自己一个人的话，不得不干，可是人多了都看别人，没有主[B注]动地为了别人看的精神{CJ？}。
199610550523190059,韩国,男,199610,如何解决“代沟”问题,60,60,46,44,51,243,未参加,其次是下一辈人{CC下一辈子}的理解。
200209550523250851,韩国,女,200209,如何解决“代沟”问题,60,70,30,69,60,274,未参加,他们为我说，{CD为}我{CJX}批评，所以我最好听他们的。
200105550523150101,韩国,男,200105,一封写给父母的信,70,65,49,54,56,280,C,你们已经六十多岁，但是我还没结婚。
200307109523100009,韩国,男,200307,绿色食品与饥饿,70,50,75,30,35,243,未参加,目前，畅[C]销全球{CC的}一本书《谁动了我的奶酪[B酷]》用简单故事讲[C]述一个深奥的道理。
200405109523200544,韩国,女,200405,吸烟对个人健康和公众利益的影响,95,70,62,60,73,354,C,吸{CD了}烟时损害{CC伤害}自己的健康，呼{CD了}烟时{CD还}损害{CC伤害}家人的、[BC，]朋友的健康。{CP据[B居]说，吸了一根烟就减少了5分种的寿命。更让人吃惊的是第二吸烟者比吸烟者更不好。这样伤害身[C]体的主要成分是烟里的尼古[B固]丁，[BC。]这种成分就引起各种各样的病。P}
200307271523100079,韩国,男,200307,绿色食品与饥饿,70,70,67,67,58,320,C,理由[B有]如此：第一、现在人口的增加速度很快，[BC、]也许我们用化肥生产食品也不能满足人口增加速度。
200510302523100213,韩国,男,200510,我看流行歌曲,75,70,63,54,79,330,C,想放松时听点儿音乐有效果，可是持续{CJ-zxy听}会带来恶果。
199705104523100076,韩国,男,199705,我的城市/乡村生活,70,45,44,42,56,238,未参加,现在我在中国留学。
200307209523200005,韩国,女,200307,绿色食品与饥饿,70,70,70,59,67,324,C,我们要解决这[C]样的问题，要少使用化肥和农药。
200209550523250115,韩国,女,200209,如何解决“代沟”问题,65,65,60,45,44,263,未参加,但是为什么我们只是想我们的立场呢？
200405109523200370,韩国,女,200405,吸烟对个人健康和公众利益的影响,65,70,57,52,65,295,未参加,为了自己的健康，为了保持美好的环境尽量{CC2尽}不要[C]吸烟。
200307109523200612,韩国,女,200307,绿色食品与饥饿,70,75,80,78,87,379,B,这当然是{CQ在}很多国家的合作下，才能成功。
200307205523100124,韩国,男,200307,绿色食品与饥饿,65,60,43,30,53,234,未参加,通常人们把用未经污染的农产品加工的食品叫[B收]做“绿色
200405109523201549,韩国,女,200405,吸烟对个人健康和公众利益的影响,65,60,28,52,48,236,未参加,因为每个国家的政府公布在公共场[C]合不能吸烟[BQ，]{CD如果}在公共场所边走边抽烟的人将被罚[C]款。
200209550523250024,韩国,女,200209,如何解决“代沟”问题,65,60,85,59,68,320,C,每个时代都有这个时期的特点和主要事件。
200307271523100035,韩国,男,200307,绿色食品与饥饿,65,70,62,51,58,292,C,改善化肥和农药，生产{CC产生}对人体无害的粮食，这就是未来的科技化农业。
200105550523250367,韩国,女,200105,一封写给父母的信,65,70,44,37,45,247,未参加,2000、[BC。]5、[BC。]12××
200510302523100055,韩国,男,200510,我看流行歌曲,65,75,70,42,67,306,C,我建议{CC推荐}你，回家时把光盘买{CQ了}去吧！
200307109523200499,韩国,女,200307,绿色食品与饥饿,65,60,78,49,58,293,未参加,现在随着时代的发展，他们已经能想到吃的[L]东西的质量。[BC.]
199605104523200272,韩国,女,199605,由“三个和尚没水喝”想到的……,55,60,38,38,46,218,未参加,这种{CC这样}情况的对象[B相]并不是“水”一个，世界上存在的对人{CQ来说}必需{CC2必需要}的东西都包括[B招]{CQ在内}{CD的}。
200105550523250324,韩国,女,200105,一封写给父母的信,70,65,47,30,40,238,未参加,看以后我的心很疼。
200104124523100177,韩国,男,200104,一封写给父母的信,70,75,41,32,61,268,未参加,如果考试成绩不好的话，我不能上三年级{CD了}，[BC。]所以现在我很努力地学习。
199505104523100092,韩国,男,199505,记对我影响最大的一个人,80,90,81,73,82,401,B,对于完全不懂韩文的我来[F來]讲，在韩国人学校的生活，是个艰苦{CC痛苦}的考验，而我母亲不断地鼓励我不要失去勇气，并[F並]以极为严厉[B励]地教导了我{CJZR}，让我的学业能在短期内上了轨道。
200510111523100779,韩国,男,200510,我看流行歌曲,50,60,28,36,32,186,未参加,流行歌{CJ+sy是}很明显[D表]地表明了当代的社会现象{CC2相}。
200307302523100076,韩国,男,200307,绿色食品与饥饿,75,65,64,75,76,342,C,我真希望那些受饥饿的人们早日从痛苦中解放，过跟平常人一样的美好生活。
200307109523100386,韩国,男,200307,绿色食品与饥饿,65,75,59,38,58,282,未参加,为什么呢？
200510111523100825,韩国,男,200510,我看流行歌曲,65,70,44,40,47,252,未参加,最近特别是韩国有很多明星和歌星。
200307109523200306,韩国,女,200307,绿色食品与饥饿,80,85,67,64,76,366,C,我们为了什么吃饭呢?是为了生存。
200307201523200093,韩国,女,200307,绿色食品与饥饿,65,60,64,38,67,277,未参加,由于世界的发展，人们向方便生活的需[B须]求也越来越高了，同时也影响了饮食习惯。
200105550523250475,韩国,女,200105,一封写给父母的信,65,80,63,49,58,303,C,身体健康吧？
200405109523100538,韩国,男,200405,吸烟对个人健康和公众利益的影响,90,85,88,60,87,407,B,之所以禁示在公共场[F場]合吸烟，主要可以分成两[C]方面的原因。
